run_id,mode,password_length,guesses,seconds,target_password
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,121943,0.10835504531860352,010832
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,241711,0.2387237548828125,130600
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,537140,0.5130107402801514,426029
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,849588,0.8460402488708496,738477
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,456891,0.4673299789428711,345780
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,807582,0.8394482135772705,696471
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,576833,0.5935709476470947,465722
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,690834,0.7205042839050293,579723
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,526870,0.522514820098877,415759
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,746162,0.772458553314209,635051
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,1081053,1.1220548152923584,969942
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,849418,0.8429648876190186,738307
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,319447,0.3242332935333252,208336
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,1110714,1.1736669540405273,999603
b61651de-b868-11ec-8d0c-cc1531b0d32a,numeric,6,350467,0.360767126083374,239356
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,530572,0.49445390701293945,419461
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,481287,0.46767520904541016,370176
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,554145,0.54337477684021,443034
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,909700,0.8864603042602539,798589
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,249046,0.25283050537109375,137935
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,272163,0.25078558921813965,161052
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,780201,0.7533004283905029,669090
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,1048537,1.0127367973327637,937426
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,730912,0.7299845218658447,619801
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,674508,0.6504647731781006,563397
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,1110235,1.0956406593322754,999124
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,1081378,1.0604314804077148,970267
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,1005417,1.022998332977295,894306
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,1110085,1.0782649517059326,998974
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,643664,0.6471643447875977,532553
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,149761,0.1305711269378662,038650
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,580359,0.5950720310211182,469248
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,511631,0.5323710441589355,400520
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,349475,0.35085630416870117,238364
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,827646,0.8244068622589111,716535
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,736639,0.7666845321655273,625528
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,510575,0.5238461494445801,399464
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,674460,0.666318416595459,563349
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,775897,0.7982876300811768,664786
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,703112,0.6838359832763672,592001
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,750458,0.7207281589508057,639347
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,484576,0.4887406826019287,373465
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,604024,0.6277408599853516,492913
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,632958,0.6346933841705322,521847
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,178828,0.16559791564941406,067717
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,1094635,1.1278645992279053,983524
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,617120,0.6576087474822998,506009
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,1069196,1.0680687427520752,958085
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,229908,0.20887207984924316,118797
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,913672,0.903968095779419,802561
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,374974,0.3811299800872803,263863
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,409232,0.4234588146209717,298121
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,872199,0.9314680099487305,761088
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,887769,0.8894095420837402,776658
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,515064,0.5083832740783691,403953
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,807511,0.8433723449707031,696400
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,588029,0.5797276496887207,476918
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,228494,0.21596837043762207,117383
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,188184,0.17667365074157715,077073
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,953502,1.3311541080474854,842391
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,608947,0.9107470512390137,497836
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,200626,0.24515414237976074,089515
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,304032,0.3608274459838867,192921
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,639807,0.7613756656646729,528696
cb7fa8ec-b868-11ec-b5f8-cc1531b0d32a,numeric,6,687747,0.7427999973297119,576636
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,759207,0.816030740737915,648096
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,801026,0.8502810001373291,689915
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,261478,0.2613496780395508,150367
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,880735,0.9934639930725098,769624
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,849776,0.899202823638916,738665
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,265710,0.25092148780822754,154599
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,325457,0.32764244079589844,214346
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,669599,0.744633674621582,558488
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,1074327,1.1318790912628174,963216
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,249539,0.26608896255493164,138428
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,700281,0.7912764549255371,589170
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,1068277,1.2312595844268799,957166
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,258636,0.25837135314941406,147525
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,407848,0.42128920555114746,296737
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,927684,0.9808444976806641,816573
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,936175,1.16693115234375,825064
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,275424,0.36437106132507324,164313
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,782171,0.9053356647491455,671060
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,401162,0.4484670162200928,290051
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,826037,0.9499702453613281,714926
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,893964,1.0345606803894043,782853
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,1020783,1.3164141178131104,909672
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,560925,0.6154453754425049,449814
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,232908,0.22201752662658691,121797
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,622284,0.6867673397064209,511173
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,799849,0.9492952823638916,688738
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,383740,0.4405791759490967,272629
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,311399,0.33481335639953613,200288
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,939598,1.0319890975952148,828487
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,201989,0.20288944244384766,090878
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,745736,1.0093448162078857,634625
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,656704,1.0275020599365234,545593
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,380234,0.5360531806945801,269123
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,177172,0.27475595474243164,066061
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,780092,1.135876178741455,668981
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,941393,1.0481865406036377,830282
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,885533,1.1099274158477783,774422
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,738817,0.8175504207611084,627706
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,1010360,1.0951874256134033,899249
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,487739,0.5357820987701416,376628
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,949575,1.077627182006836,838464
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,492697,0.5291800498962402,381586
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,639465,0.7049181461334229,528354
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,450129,0.48807501792907715,339018
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,975207,1.1307432651519775,864096
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,439472,0.46631407737731934,328361
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,749880,0.7619082927703857,638769
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,915587,0.993039608001709,804476
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,705149,0.7504644393920898,594038
e27c046f-b868-11ec-912d-cc1531b0d32a,numeric,6,237730,0.22020626068115234,126619
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6435,0.0,5324
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10877,0.017782211303710938,9766
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9361,0.015964508056640625,8250
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6621,0.00803685188293457,5510
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3116,0.0,2005
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3199,0.0013527870178222656,2088
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10479,0.00802922248840332,9368
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5971,0.0,4860
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9881,0.008067846298217773,8770
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6871,0.007930994033813477,5760
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6589,0.006200313568115234,5478
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5199,0.008118152618408203,4088
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10758,0.008025407791137695,9647
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10828,0.008071660995483398,9717
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8295,0.00800943374633789,7184
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2183,0.00796055793762207,1072
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10019,0.011946439743041992,8908
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2623,0.0,1512
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1510,0.0,0399
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1632,0.0,0521
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8621,0.00016427040100097656,7510
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6886,0.0,5775
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9524,0.008310556411743164,8413
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3444,0.0020325183868408203,2333
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5851,0.008120059967041016,4740
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2439,0.008423089981079102,1328
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6059,0.003549337387084961,4948
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9863,0.008130073547363281,8752
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5764,0.0,4653
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7363,0.0,6252
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3245,0.0,2134
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7534,0.008037090301513672,6423
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9462,0.00868844985961914,8351
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2224,0.003336191177368164,1113
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7177,0.0017194747924804688,6066
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10355,0.013931751251220703,9244
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3269,0.0004990100860595703,2158
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2163,0.008671283721923828,1052
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7293,0.008159875869750977,6182
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9748,0.008042573928833008,8637
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1466,0.0,0355
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1962,0.0,0851
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2230,0.0,1119
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9168,0.021262645721435547,8057
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8900,0.008930444717407227,7789
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1300,0.0019655227661132812,0189
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6744,0.008122682571411133,5633
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8501,0.008076667785644531,7390
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8955,0.00809788703918457,7844
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8246,0.008002042770385742,7135
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9955,0.0079193115234375,8844
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,4425,0.0,3314
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1792,0.008000850677490234,0681
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9581,0.008044958114624023,8470
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8241,0.008030176162719727,7130
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5165,0.008035421371459961,4054
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6845,0.007923126220703125,5734
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6372,0.008011341094970703,5261
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8654,0.00798940658569336,7543
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2305,0.0,1194
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10010,0.008496761322021484,8899
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2920,0.0,1809
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1527,0.0,0416
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3076,0.0,1965
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3894,0.00512242317199707,2783
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10943,0.008321046829223633,9832
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6853,0.0,5742
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2899,0.0,1788
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2262,0.0,1151
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,4248,0.0,3137
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5238,0.00819540023803711,4127
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3200,0.0,2089
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,4309,0.0,3198
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8843,0.006618499755859375,7732
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10705,0.009881734848022461,9594
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1740,0.0,0629
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7336,0.0,6225
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2893,0.0006291866302490234,1782
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2040,0.0004990100860595703,0929
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6041,0.013226985931396484,4930
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9469,0.010293960571289062,8358
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10328,0.009482860565185547,9217
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9356,0.011756658554077148,8245
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,4050,0.006220340728759766,2939
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3739,0.00037932395935058594,2628
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8221,0.008008241653442383,7110
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9176,0.008000373840332031,8065
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9237,0.0006415843963623047,8126
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2481,0.0,1370
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,4151,0.007992029190063477,3040
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6006,0.009972810745239258,4895
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10470,0.010060548782348633,9359
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7863,0.002799510955810547,6752
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6745,0.011227607727050781,5634
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1340,0.0007724761962890625,0229
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10530,0.005585670471191406,9419
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3700,0.0027322769165039062,2589
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2770,0.002585887908935547,1659
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,4278,0.00092315673828125,3167
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2361,0.0,1250
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1450,0.0,0339
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10911,0.00801849365234375,9800
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9764,0.00850677490234375,8653
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2797,0.0,1686
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1926,0.007924318313598633,0815
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10674,0.008011579513549805,9563
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3914,0.007990360260009766,2803
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3480,0.0,2369
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3424,0.007997989654541016,2313
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2752,0.0,1641
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7333,0.008004188537597656,6222
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6262,0.007996082305908203,5151
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7484,0.008001089096069336,6373
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10253,0.008081197738647461,9142
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5203,0.023923397064208984,4092
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10410,0.016070842742919922,9299
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,4673,0.0,3562
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6744,0.0,5633
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5160,0.0,4049
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8561,0.016041278839111328,7450
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5055,0.007999658584594727,3944
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2293,0.008000612258911133,1182
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7651,0.008101463317871094,6540
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2908,0.0,1797
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9113,0.008074522018432617,8002
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8289,0.007998466491699219,7178
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5516,0.0018014907836914062,4405
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6039,0.008057355880737305,4928
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8347,0.008002042770385742,7236
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6712,0.008024930953979492,5601
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5475,0.007964372634887695,4364
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5632,0.00800013542175293,4521
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1944,0.0,0833
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2733,0.0,1622
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1639,0.0,0528
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5006,0.0,3895
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3740,0.00799703598022461,2629
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,7856,0.008494377136230469,6745
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,6606,0.00804448127746582,5495
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1358,0.004132509231567383,0247
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,2748,0.0,1637
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10410,0.008141756057739258,9299
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,8402,0.007995843887329102,7291
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10897,0.008006095886230469,9786
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,3860,0.007926464080810547,2749
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,1866,0.0,0755
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,10812,0.01607656478881836,9701
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,5043,0.0,3932
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9005,0.007922887802124023,7894
fc257ad8-b868-11ec-9d57-cc1531b0d32a,numeric,4,9095,0.008074760437011719,7984
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,6618,0.0,5507
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,4087,0.0004999637603759766,2976
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,7955,0.0053288936614990234,6844
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,6778,0.0011587142944335938,5667
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,1645,0.00034928321838378906,0534
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,10019,0.008186817169189453,8908
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,8558,0.007988691329956055,7447
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,8135,0.0,7024
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,6793,0.00800943374633789,5682
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,7502,0.008056640625,6391
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,2159,0.003098011016845703,1048
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,2282,0.009658575057983398,1171
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,8137,0.0,7026
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,4298,0.0,3187
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,4327,0.008004426956176758,3216
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,9132,0.007997751235961914,8021
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,5532,0.0,4421
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,8436,0.00798940658569336,7325
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,5205,0.0009045600891113281,4094
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,3721,0.006907939910888672,2610
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,10841,0.008147716522216797,9730
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,7063,0.0,5952
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,2661,0.0,1550
ff8214a3-b868-11ec-9059-cc1531b0d32a,numeric,4,8236,0.0057713985443115234,7125
